transaction_id,amount,transaction_hour,customer_age,transactions_last_24h,avg_transaction_amount,distance_from_last_transaction,is_new_device,is_international,failed_attempts,merchant_risk,is_fraud
449,655.98,19,69,3,2853.58,15.67,1,1,1,5,0
450,380.23,13,47,4,667.17,119.07,1,0,0,3,0
451,1030.01,1,35,2,927.18,35.86,0,0,2,2,1
452,2850.19,22,33,0,787.35,34.58,0,0,0,1,0
453,409.23,22,52,0,179.27,29.95,0,0,0,2,0
454,1815.37,2,26,1,2337.84,127.83,0,0,0,3,1
455,645.32,13,56,2,354.12,11.67,0,1,1,5,0
456,496.27,6,68,1,350.76,47.29,0,0,3,5,0
457,985.32,14,54,1,966.01,19.12,1,0,0,4,0
458,389.46,16,68,4,374.39,123.4,0,0,0,5,0
459,630.4,0,27,0,234.47,9.28,0,0,0,1,0
460,331.0,8,69,3,1442.75,56.38,0,0,1,5,0
461,7822.23,21,29,3,736.81,27.39,0,1,1,4,1
462,1135.99,13,25,1,1432.95,54.12,0,0,2,2,0
463,544.72,15,20,2,495.52,8.58,0,0,0,4,0
464,1358.29,20,36,2,462.3,25.02,1,0,1,2,0
465,980.12,12,28,0,814.12,5.67,0,0,1,4,0
466,879.22,5,25,3,881.13,173.33,1,0,0,1,0
467,2026.71,21,43,3,397.94,12.04,0,0,1,5,1
468,2339.07,0,62,3,361.69,249.73,0,0,1,1,0
469,645.16,20,40,3,1373.94,27.11,0,0,0,1,0
470,616.58,3,27,1,868.78,3.71,0,0,0,5,0
471,832.93,2,35,3,828.66,0.89,0,0,0,1,0
472,109.74,16,29,4,137.0,45.68,0,0,1,3,0
473,241.0,1,56,2,817.63,47.69,1,0,3,1,0
474,4302.17,18,43,2,895.81,37.2,0,0,0,4,0
475,5681.48,19,28,7,514.91,3.44,0,0,0,1,0
476,854.88,22,27,1,1044.87,20.14,0,0,1,5,0
477,1951.9,21,20,10,382.13,22.24,0,0,1,3,1
478,1497.05,7,24,1,874.95,61.01,0,0,1,5,0
479,23834.3,14,21,0,196.35,27.14,0,0,1,2,0
480,3359.59,5,57,3,1371.27,42.54,0,0,0,5,0
481,964.96,22,25,3,358.63,16.87,0,0,1,1,0
482,421.77,19,55,3,941.55,64.73,1,1,0,2,0
483,219.98,1,30,3,1798.36,2.39,0,0,1,5,0
484,1344.08,14,29,4,1465.3,223.29,0,0,1,3,0
485,514.73,19,52,1,938.61,51.29,1,0,0,2,0
486,264.47,11,55,3,1283.72,8.06,0,0,1,4,0
487,574.46,2,68,5,2198.3,63.2,0,0,0,2,0
488,371.84,9,60,2,732.3,77.22,0,0,1,2,0
489,5926.22,13,53,3,1445.5,77.7,1,0,2,1,0
490,2648.21,21,64,2,259.08,15.79,0,0,1,5,0
491,1087.92,13,19,1,373.58,159.27,1,0,1,2,0
492,4817.18,2,32,2,2220.12,0.89,1,0,1,2,1
493,1184.85,0,66,5,545.41,23.89,0,1,0,2,0
494,463.46,19,51,3,437.2,5.5,1,0,0,5,0
495,5029.74,0,56,1,529.27,24.3,0,0,0,3,0
496,1879.78,1,43,1,376.31,2.95,1,0,3,5,0
497,388.68,18,65,5,580.36,51.78,0,0,0,3,0
498,906.56,23,22,2,287.39,3.22,0,0,1,2,0
499,456.86,9,65,3,422.18,47.84,0,0,1,5,0
500,275.12,3,42,5,708.31,13.33,0,0,0,5,1
501,2768.82,3,68,0,2340.1,9.87,1,0,2,5,1
502,7401.34,12,51,5,641.81,21.31,0,0,1,2,0
503,270.81,8,64,3,167.29,51.22,0,0,1,2,0
504,1925.55,6,21,1,1487.5,43.16,0,0,0,3,0
505,572.12,15,51,2,1267.29,57.05,0,0,0,3,0
506,673.76,17,44,3,352.37,125.65,1,0,0,5,0
507,606.44,2,59,4,1250.73,11.36,0,1,1,4,0
508,462.21,19,46,4,598.71,26.67,1,0,1,1,0
509,1151.16,19,22,3,2112.01,15.45,0,0,1,2,0
510,477.73,9,35,2,4492.7,44.14,0,0,0,1,0
511,1437.21,23,21,1,914.8,16.66,0,0,1,1,0
512,1042.9,21,18,6,1229.37,40.82,0,0,0,1,0
513,863.55,15,67,5,2397.9,86.63,0,0,0,3,0
514,442.5,2,37,0,1435.32,40.03,0,1,2,2,0
515,615.99,10,23,1,957.09,91.05,0,0,1,4,0
516,2334.12,9,37,3,609.48,47.25,0,0,2,4,0
517,1809.7,15,37,5,268.43,102.13,0,0,1,4,0
518,412.59,7,63,1,532.86,133.26,1,0,2,5,0
519,1211.16,8,44,3,550.71,35.44,0,0,1,2,0
520,2324.79,14,43,5,676.7,78.19,0,0,1,3,0
521,206.56,20,49,1,153.51,31.63,0,0,0,3,0
522,1888.16,2,27,3,498.57,61.07,0,0,0,5,0
523,565.31,3,35,2,540.66,1.91,0,0,1,3,0
524,1940.3,12,58,5,218.28,170.43,0,0,2,2,1
525,511.19,11,29,4,920.49,112.37,0,0,1,5,0
526,180.39,20,27,1,1395.93,111.88,0,0,2,4,0
527,215.39,8,41,6,662.96,16.51,0,0,1,1,0
528,1150.65,13,41,2,246.31,16.65,0,1,1,4,0
529,1421.86,18,68,2,612.41,25.76,0,0,1,1,0
530,443.94,6,55,4,1195.97,106.09,1,1,1,2,0
531,2076.82,15,63,1,1163.08,97.82,0,1,0,2,0
532,208.2,21,42,3,640.79,17.09,0,0,0,2,0
533,1026.51,19,25,3,923.24,39.02,0,0,0,3,0
534,326.68,4,31,3,400.19,32.23,0,1,1,2,1
535,571.44,9,60,3,1207.19,52.59,0,1,0,5,0
536,1149.86,17,48,4,479.54,12.03,0,0,1,3,0
537,463.86,10,41,4,360.88,4.44,0,0,3,3,0
538,746.54,6,33,3,1424.46,1.38,0,0,0,3,0
539,2999.78,13,37,3,740.04,24.02,0,0,1,3,0
540,615.91,19,55,4,710.38,146.51,1,0,0,4,1
541,2529.29,17,64,3,1019.41,57.73,0,0,1,2,0
542,354.35,10,32,2,630.11,69.14,0,1,1,4,1
543,1862.74,21,31,3,315.61,145.17,1,1,0,5,0
544,4635.82,11,29,3,555.7,27.41,0,0,0,5,0
545,92.61,17,51,2,202.03,32.16,0,0,0,4,0
546,494.28,1,25,3,1699.31,22.28,0,0,1,5,0
547,1952.9,22,36,3,273.88,10.01,1,0,0,4,1
548,895.12,0,63,4,3149.1,72.71,0,0,0,3,0
549,1589.45,22,22,7,353.81,118.59,0,0,0,3,0
550,599.45,9,44,3,1089.08,84.07,0,1,1,1,1
551,1195.82,20,58,4,2987.91,2.44,0,0,0,3,0
552,938.54,0,30,3,819.81,17.77,0,0,1,4,0
553,3525.52,5,49,4,514.04,44.83,0,0,0,5,1
554,1414.34,6,48,4,682.58,19.81,0,0,0,4,0
555,1537.02,16,58,2,332.86,8.13,0,0,1,3,0
556,726.42,8,63,3,131.53,38.65,0,0,1,1,0
557,673.44,6,54,3,1071.61,36.85,0,0,2,4,0
558,711.55,16,19,1,131.5,61.88,0,1,2,4,0
559,1626.93,2,24,1,222.58,446.33,0,0,1,3,0
560,719.83,15,65,2,696.5,52.24,1,0,0,2,0
561,1465.24,4,28,2,392.37,19.05,1,0,0,3,0
562,8737.69,19,28,4,984.86,156.61,0,0,0,3,0
563,2620.51,17,40,2,2390.39,42.35,0,0,2,1,0
564,791.54,0,48,2,541.96,51.89,1,0,0,5,0
565,3645.37,3,61,3,408.97,22.12,0,0,2,2,0
566,729.18,22,62,2,2737.32,30.06,0,0,0,2,0
567,142.86,10,25,1,1149.19,27.12,1,0,0,5,0
568,400.18,19,49,3,1392.82,137.61,0,0,0,5,0
569,168.88,8,65,2,1307.23,82.93,0,0,0,3,0
570,771.62,7,38,2,546.07,4.75,0,0,2,5,0
571,1117.02,7,48,2,492.41,18.83,0,0,2,2,0
572,5863.12,4,18,5,310.83,2.86,1,0,1,1,1
573,1520.7,11,30,2,1189.59,36.36,1,0,0,4,0
574,880.86,0,28,2,905.36,16.39,0,0,1,5,1
575,2513.43,14,46,3,1115.17,3.81,0,0,1,5,0
576,120.16,17,21,3,148.85,73.92,0,0,1,2,0
577,1387.99,5,53,4,1400.56,4.78,1,0,2,3,0
578,2370.52,9,32,3,460.54,15.84,0,0,2,1,0
579,249.99,13,20,4,123.99,73.84,0,0,0,2,0
580,3441.81,20,68,3,235.27,35.83,0,1,0,1,1
581,1538.4,7,46,1,445.44,84.95,0,0,3,5,0
582,723.94,2,38,3,374.88,26.76,1,0,0,4,0
583,2064.79,21,19,3,671.96,84.33,0,0,1,1,0
584,10622.11,21,23,1,959.9,38.63,0,0,2,4,0
585,1315.36,18,48,3,606.94,4.6,0,0,1,2,0
586,1405.6,11,41,2,455.79,31.88,0,0,1,1,0
587,692.73,11,57,0,745.09,40.32,0,0,1,2,0
588,468.79,14,34,0,753.45,47.35,1,0,1,5,1
589,2515.77,6,22,2,1835.38,131.47,1,0,0,5,1
590,465.87,3,19,4,408.03,10.14,0,1,1,1,0
591,1177.99,20,29,2,608.58,46.57,1,0,0,4,1
592,680.17,8,22,4,2485.6,69.72,0,0,0,2,0
593,1770.43,21,59,1,250.73,110.34,1,0,0,2,0
594,1530.98,15,58,3,496.71,37.25,0,1,1,3,0
595,3094.99,12,37,3,320.05,12.04,0,0,0,2,0
596,658.51,3,25,0,243.89,85.1,0,0,1,1,0
597,837.25,23,18,1,796.5,117.72,0,0,2,3,0
598,412.09,8,23,4,1928.14,5.62,0,0,1,2,0
599,703.25,20,28,3,3562.25,13.05,1,0,0,2,0
600,1599.27,17,20,1,643.12,102.58,0,0,0,1,0
601,2337.85,14,48,1,996.11,33.12,0,1,0,2,0
602,436.08,14,45,4,1025.72,9.26,0,0,0,1,0
603,2616.53,5,64,3,564.07,51.82,0,0,0,3,0
604,4254.1,10,60,6,1852.87,30.65,0,0,1,2,0
605,1658.11,7,22,5,583.12,172.04,0,0,0,3,0
606,7163.8,20,43,3,1585.62,12.6,1,0,0,5,0
607,505.84,16,33,3,500.08,22.48,1,0,0,2,0
608,315.87,23,48,2,264.42,9.09,0,0,0,3,0
609,185.17,16,45,2,277.92,2.55,0,0,1,4,0
610,4895.37,23,24,1,182.22,16.0,0,0,1,4,1
611,2109.84,17,55,0,1827.64,85.69,1,0,2,1,1
612,1037.34,3,26,6,1847.8,15.55,1,1,0,4,0
613,1450.94,14,56,1,375.61,59.59,0,0,0,3,0
614,355.85,1,52,4,283.14,37.33,0,0,0,2,0
615,12654.3,1,60,4,357.42,36.67,0,1,0,1,0
616,1247.9,9,44,1,766.94,76.06,0,0,1,1,0
617,1223.41,2,29,5,314.6,48.09,1,0,0,5,0
618,2265.99,7,42,2,1032.66,8.71,0,0,2,1,0
619,1774.03,19,60,4,521.5,12.47,1,1,0,5,0
620,1371.81,6,46,1,1582.88,39.24,0,0,0,4,0
621,497.47,11,48,3,1140.89,93.32,0,0,0,4,1
622,1757.18,18,51,8,271.06,8.26,1,0,2,4,0
623,7201.36,14,50,4,242.64,5.65,0,0,0,1,0
624,4210.85,13,44,0,785.31,36.44,0,0,1,3,0
625,5394.78,15,19,4,575.06,10.45,0,0,0,5,0
626,657.72,13,31,6,1843.15,257.8,0,0,1,5,0
627,407.64,2,30,2,908.59,0.22,0,0,1,1,0
628,967.01,17,41,4,461.18,29.79,0,0,1,3,0
629,1159.48,21,22,1,2553.41,8.87,0,0,1,1,0
630,3275.39,5,51,1,472.02,57.14,1,0,0,5,1
631,201.85,16,40,2,227.96,49.73,0,0,0,3,0
632,5062.17,22,36,2,564.18,82.27,1,0,2,4,0
633,936.35,13,47,4,349.12,41.44,1,1,1,4,0
634,715.6,13,66,3,1465.35,10.5,0,0,0,4,0
635,398.57,19,60,1,269.5,2.74,0,0,1,2,0
636,209.59,12,33,5,1311.92,64.03,1,0,1,2,0
637,2497.81,2,69,6,540.02,28.98,1,0,1,4,0
638,1180.06,12,67,3,187.2,12.57,0,0,0,5,1
639,301.88,23,69,3,935.49,14.51,1,0,0,3,0
640,300.34,1,57,3,1718.5,8.07,0,0,2,5,0
641,783.85,8,51,5,721.97,16.67,0,0,0,2,0
642,5819.8,12,66,2,570.99,78.52,1,0,1,3,0
643,845.91,7,28,3,2942.33,48.47,0,0,3,3,0
644,243.92,15,31,4,1737.05,218.7,0,1,1,1,1
645,857.7,23,65,3,1232.74,37.15,0,1,2,4,0
646,834.87,2,64,3,133.14,36.85,0,0,0,5,0
647,73.93,12,32,3,380.59,10.62,0,0,2,3,0
648,1038.68,3,52,0,560.65,44.15,0,0,0,3,0
649,870.5,17,24,0,963.43,46.87,0,0,0,1,0
650,2199.99,1,46,3,1362.13,11.57,0,0,0,4,0
651,6967.11,19,61,6,289.11,4.6,0,0,1,4,0
652,3383.16,21,39,6,1057.42,23.0,0,1,0,2,0
653,838.08,20,40,2,262.02,9.44,0,0,0,5,0
654,362.66,14,41,5,1174.65,34.98,0,0,0,5,0
655,14376.64,16,52,2,275.24,37.34,0,0,2,1,0
656,1163.54,9,68,3,1797.28,46.84,0,1,1,1,0
657,1112.02,0,27,0,815.22,46.17,0,0,0,1,0
658,1070.49,5,25,2,489.18,56.18,0,0,2,4,0
659,1336.87,2,65,4,848.01,13.1,0,0,1,3,0
660,949.22,18,65,3,394.01,65.62,0,0,0,3,0
661,617.91,6,29,6,677.28,37.2,0,0,0,3,0
662,634.69,12,46,4,299.31,28.75,0,0,2,5,0
663,1061.3,12,46,4,843.32,52.19,0,0,0,3,0
664,636.88,16,40,5,543.48,34.78,0,0,2,5,1
665,537.62,0,43,5,563.91,37.29,0,0,1,2,0
666,1219.79,13,54,0,643.19,1.18,0,0,0,2,0
667,849.82,2,49,4,326.5,80.98,0,0,0,3,0
668,4934.43,13,69,2,3506.28,27.6,0,0,1,2,0
669,77.4,23,55,3,564.89,36.5,1,0,1,1,0
670,3266.61,0,23,5,1602.02,24.71,0,0,1,2,0
671,3812.67,15,25,2,262.01,40.1,1,0,2,1,1
672,137.91,9,34,3,109.59,2.78,0,0,1,2,0
673,778.46,12,29,2,817.09,24.22,1,1,0,3,1
674,756.39,3,39,6,1560.54,55.23,0,1,2,3,0
675,268.4,8,31,1,1758.34,139.39,0,0,0,1,0
676,503.8,13,51,2,1403.86,94.58,0,0,0,2,0
677,361.2,3,36,3,561.74,164.6,1,0,1,1,1
678,6325.03,9,23,4,1054.4,76.05,0,0,1,1,0
679,2795.25,7,35,1,399.73,50.07,0,0,0,4,1
680,3911.03,22,53,2,407.66,27.52,0,1,2,4,0
681,2256.73,2,54,2,792.52,6.57,0,1,1,1,0
682,354.59,22,55,2,804.04,14.44,1,0,0,5,0
683,649.03,6,32,3,435.24,15.82,0,0,0,3,0
684,1788.93,9,55,3,769.66,27.92,0,0,6,3,0
685,323.07,2,57,0,1657.63,47.06,0,0,0,3,0
686,2237.24,1,26,5,327.2,48.2,0,0,2,3,0
687,862.36,14,23,4,1139.64,30.4,1,0,0,4,0
688,753.84,8,19,4,223.34,16.05,0,0,1,4,0
689,2232.68,14,33,0,173.35,2.91,0,0,0,1,0
690,1710.03,16,69,3,847.39,224.75,0,0,1,5,0
691,764.36,6,18,4,631.64,140.31,0,0,0,1,0
692,3495.84,19,47,2,729.43,10.1,0,0,1,5,0
693,372.02,17,65,1,720.03,46.49,0,0,0,2,0
694,2030.29,14,50,2,1429.02,17.52,1,0,0,5,1
695,1984.46,17,18,4,1017.93,10.81,1,0,1,5,0
696,804.69,23,56,3,967.48,57.67,0,0,3,3,0
697,1519.49,22,33,2,2011.64,77.13,0,0,4,5,0
698,313.84,11,34,2,1369.89,26.09,1,1,0,5,0
699,2762.87,22,65,3,767.87,3.04,0,0,1,5,0
700,911.51,20,65,2,1547.69,25.67,0,1,1,3,0
701,650.2,7,55,3,533.45,37.99,0,0,1,3,0
702,3130.69,1,35,1,544.86,111.85,0,0,1,1,0
703,542.21,1,39,5,1904.02,53.47,0,0,0,4,0
704,268.15,4,39,1,554.58,61.98,0,0,0,3,0
705,231.22,0,52,3,919.55,11.32,0,0,1,4,1
706,2010.24,21,48,3,881.3,63.7,0,1,0,3,0
707,304.77,3,57,2,752.99,34.84,0,1,0,1,1
708,6341.02,5,44,2,2808.65,85.85,0,0,1,5,0
709,136.74,22,53,3,602.76,12.19,0,0,1,2,0
710,5981.68,12,21,4,2747.81,36.17,0,0,1,3,0
711,1354.27,18,66,3,281.35,11.75,0,0,0,1,0
712,995.54,10,22,0,640.42,16.84,0,0,0,2,0
713,635.93,12,42,2,549.06,89.25,0,1,1,2,0
714,1634.57,7,48,1,1236.27,58.2,0,0,0,5,0
715,1056.13,6,31,1,224.59,65.19,0,0,1,5,0
716,3305.36,12,47,3,902.71,3.55,0,0,1,5,0
717,1229.33,0,64,2,1393.87,65.24,0,0,2,3,0
718,1274.49,5,29,2,511.96,33.81,1,0,0,5,0
719,762.34,6,44,3,404.61,30.73,0,0,1,1,0
720,1035.93,15,62,2,407.01,26.6,0,0,1,5,0
721,1491.89,14,41,3,987.77,95.46,0,0,1,3,0
722,198.31,19,47,3,187.07,9.77,1,0,0,3,0
723,284.81,1,35,2,233.51,84.13,1,0,2,4,0
724,2305.99,22,31,4,711.02,131.78,0,0,0,2,0
725,1300.97,15,36,2,1061.46,9.21,0,0,0,5,1
726,912.34,16,39,3,828.96,390.7,0,0,0,2,1
727,1117.04,23,43,2,1076.0,233.0,0,0,0,3,0
728,1552.44,14,24,2,287.84,48.55,1,0,0,1,0
729,639.21,2,45,2,164.24,15.64,1,0,0,5,1
730,503.56,3,55,3,1347.9,28.07,0,0,1,2,0
731,1333.88,11,22,3,241.25,9.34,1,0,1,4,0
732,412.25,4,53,3,1004.19,6.4,0,0,0,3,0
733,1649.54,16,35,2,153.99,60.87,1,1,2,1,1
734,199.82,5,31,3,1143.04,43.36,0,0,0,2,0
735,3069.15,9,65,1,664.22,41.46,1,1,1,1,1
736,1759.17,21,40,4,1529.52,14.24,0,0,1,3,0
737,1416.62,17,69,4,1253.66,13.39,1,0,0,1,0
738,2929.8,9,31,2,504.69,228.95,1,0,1,1,0
739,5799.2,5,49,1,429.28,49.55,0,0,1,4,0
740,3024.1,23,22,3,856.53,85.59,0,0,1,2,0
741,174.01,5,39,3,445.3,23.78,0,0,0,2,0
742,305.03,19,45,2,48.36,92.79,0,0,1,2,0
743,587.09,14,60,4,531.34,64.08,0,0,0,2,0
744,1125.62,3,29,4,334.13,21.55,0,0,0,2,0
745,1840.25,15,35,2,433.46,63.24,0,0,1,3,0
746,530.73,21,53,4,843.67,129.93,0,0,1,3,0
747,1321.82,23,48,3,1795.21,12.02,0,1,0,4,1
748,515.23,7,30,1,2893.21,39.66,0,0,1,1,0
749,594.95,6,37,4,984.07,170.04,0,0,1,3,0
750,268.63,18,62,0,413.21,86.13,0,0,1,4,0
751,435.62,16,53,5,1444.47,48.42,0,0,0,3,0
752,283.81,20,24,1,198.58,3.62,0,0,0,4,0
753,413.28,12,40,4,382.76,26.07,0,0,1,2,0
754,3145.23,14,51,2,553.52,52.6,0,0,1,1,0
755,424.37,1,67,1,142.56,26.35,0,0,1,5,1
756,15250.72,9,49,5,810.38,291.87,0,0,0,3,0
757,1796.0,12,38,3,344.56,70.0,1,0,1,1,0
758,1319.27,17,23,2,809.26,10.36,0,0,0,5,0
759,464.82,22,33,2,537.78,33.71,0,0,1,4,0
760,2209.03,10,52,7,339.32,24.22,0,0,0,1,0
761,616.69,12,64,4,299.07,45.05,0,0,2,3,0
762,1238.94,18,37,2,639.88,29.58,0,0,0,3,0
763,14187.05,23,59,0,1187.83,13.58,0,1,1,3,0
764,996.19,23,58,2,1158.83,64.44,0,0,0,2,0
765,3460.86,21,28,1,841.18,5.64,0,0,0,3,0
766,542.84,4,49,2,1051.6,37.98,1,0,2,3,0
767,1058.93,2,31,3,705.89,18.56,1,0,0,3,1
768,6443.33,18,41,3,392.98,169.86,0,0,3,3,0
769,585.83,22,61,3,2045.77,18.09,1,0,1,3,0
770,6717.35,12,56,4,393.82,20.85,0,0,1,4,0
771,2225.53,4,60,1,2346.63,61.39,0,0,0,3,1
772,624.86,11,48,4,1106.6,6.88,1,0,3,2,0
773,2064.01,13,34,4,543.27,19.62,1,0,2,3,0
774,2900.26,5,42,2,237.98,59.52,1,0,2,4,0
775,2042.26,21,26,4,870.84,1.56,0,0,0,2,0
776,228.1,8,39,6,640.32,18.63,0,0,0,4,0
777,529.99,16,62,6,1755.87,0.41,0,0,1,5,0
778,856.18,7,65,2,289.81,8.14,0,0,1,1,0
779,1017.97,12,52,2,1549.29,46.34,0,0,1,5,0
780,2039.93,4,54,0,2164.39,30.51,0,1,1,5,0
781,1309.89,21,34,3,374.1,8.48,0,0,0,2,0
782,288.49,21,45,1,1200.36,4.06,0,1,0,1,0
783,1603.91,16,18,5,2044.58,2.9,0,0,3,1,0
784,2019.46,2,26,5,1976.01,4.46,0,0,0,5,0
785,1919.44,5,66,3,1543.85,5.05,0,0,2,1,0
786,3231.76,13,30,2,2632.97,4.51,1,0,0,5,0
787,2524.81,14,64,3,701.62,2.83,0,1,0,1,0
788,1735.72,13,49,4,641.7,59.71,0,0,0,4,0
789,1022.32,10,45,2,2334.19,141.74,0,0,2,4,0
790,208.31,10,48,3,100.72,96.89,1,0,1,5,0
791,1685.16,8,25,2,529.64,15.45,1,0,1,3,0
792,1349.77,5,25,2,346.16,11.43,1,1,1,5,1
793,1438.82,14,51,1,687.76,2.45,0,0,1,4,0
794,305.9,11,40,1,928.53,8.48,0,0,2,2,0
795,372.02,5,27,5,1063.91,41.94,0,1,1,3,0
796,3143.69,0,54,2,708.2,313.95,1,0,2,1,0
797,1054.1,15,65,5,763.5,97.96,0,0,0,2,0
798,2167.87,19,42,2,1444.31,36.17,0,0,0,2,0
799,1128.13,14,68,1,421.11,27.54,1,0,0,1,0
800,1129.76,1,50,5,504.89,8.0,0,0,1,5,0
801,2802.55,16,62,4,319.81,27.12,0,0,0,4,0
802,654.55,2,21,3,658.31,45.18,0,0,1,3,0
803,1207.27,2,24,1,181.77,45.25,0,0,0,4,0
804,690.71,4,50,6,1881.31,40.77,1,0,0,3,1
805,710.17,16,19,2,1257.19,86.87,0,0,3,4,1
806,804.99,22,65,3,303.22,35.68,0,0,0,4,0
807,1369.41,16,63,0,1786.86,32.01,0,0,1,5,0
808,679.43,19,49,3,537.63,18.25,0,0,1,5,0
809,3849.72,5,22,4,379.6,9.94,0,0,2,1,0
810,448.27,0,63,4,896.87,0.07,0,0,0,2,0
811,909.71,6,34,4,177.52,19.44,0,0,0,5,0
812,706.46,14,29,0,504.17,50.13,0,0,1,3,0
813,4660.97,6,69,4,896.39,40.92,0,0,1,3,0
814,1334.82,18,29,5,2768.45,37.81,1,0,2,4,0
815,3077.41,19,52,3,240.3,74.0,0,0,0,2,0
816,248.25,21,38,2,256.19,13.25,0,1,0,4,0
817,1432.32,10,38,3,548.9,56.74,0,0,0,2,0
818,2669.46,22,19,5,513.5,46.72,0,1,0,4,1
819,1190.68,13,38,0,1245.49,20.7,1,0,0,2,0
820,3182.68,12,32,4,2249.3,12.33,0,0,1,5,0
821,653.74,19,28,1,1512.84,41.36,0,0,0,5,1
822,4488.83,8,27,6,467.29,145.16,0,0,0,5,0
823,10925.97,8,35,3,2124.22,3.97,0,0,0,5,0
824,762.93,15,40,4,625.49,152.86,0,0,0,1,0
825,702.4,11,48,1,1007.2,31.25,0,0,0,3,0
826,4690.92,9,43,4,930.07,61.9,0,0,1,5,0
827,5321.83,5,19,6,951.36,81.28,0,1,2,5,1
828,650.11,17,56,2,1338.22,8.22,0,0,0,1,0
829,720.4,1,24,6,1267.1,2.3,1,0,0,3,0
830,827.34,19,41,4,1188.58,6.88,0,0,0,4,0
831,285.87,8,56,4,437.16,20.85,0,0,1,3,0
832,437.62,18,49,3,331.91,156.81,0,0,0,2,0
833,401.76,5,43,3,1206.49,2.19,0,0,0,4,0
834,508.88,1,40,2,869.42,126.16,0,0,0,4,0
835,1059.25,14,31,3,1343.32,41.2,0,0,2,2,0
836,1386.05,16,46,3,459.44,5.4,1,0,0,5,0
837,5169.34,15,42,3,1203.86,8.29,0,0,1,3,0
838,404.09,20,48,2,521.83,58.45,0,0,0,2,0
839,2934.59,7,19,2,496.7,46.88,0,0,0,3,0
840,885.37,9,19,5,1700.84,9.16,0,0,1,4,0
841,1043.71,9,40,1,1603.26,117.34,1,0,1,4,1
842,2153.43,17,64,2,792.26,7.13,0,1,2,5,0
843,356.84,9,28,6,504.14,35.83,0,0,0,5,0
844,1607.46,8,46,4,622.4,37.57,0,0,1,2,0
845,1295.24,23,59,1,748.52,102.2,1,0,0,3,0
846,1794.45,18,52,3,487.83,1.12,0,0,1,5,0
847,1464.35,0,66,3,860.52,7.34,1,0,1,3,0
848,12775.7,3,26,2,443.85,9.36,0,0,0,1,0
849,579.55,23,49,1,2304.84,3.25,0,0,1,2,0
850,644.84,2,47,4,136.13,49.91,0,1,0,3,0
851,588.08,9,32,5,400.64,13.04,0,0,1,5,0
852,629.25,11,31,2,1234.47,42.98,0,1,0,5,0
853,579.76,17,68,1,2348.61,76.3,0,0,2,3,0
854,3601.18,22,34,4,412.13,26.26,0,0,1,4,0
855,4539.19,19,39,3,553.21,73.23,0,0,1,1,0
856,619.71,5,69,5,960.7,75.22,0,0,2,2,0
857,477.06,20,47,2,991.86,15.29,0,0,0,3,0
858,1757.09,1,34,1,741.5,0.79,0,1,2,5,1
859,631.3,9,33,2,1242.06,5.45,0,0,1,2,0
860,2065.1,1,69,1,842.75,86.73,1,0,1,3,1
861,1343.35,8,25,7,856.52,25.99,0,0,0,5,0
862,240.87,9,56,2,2332.42,91.35,0,1,1,1,0
863,5153.88,1,48,6,582.43,39.65,0,0,1,3,0
864,6606.95,7,29,3,548.34,10.99,0,0,0,3,0
865,594.2,23,50,1,521.5,62.28,0,0,1,2,0
866,744.19,16,29,4,414.94,40.84,0,0,1,2,0
867,1459.52,16,42,7,606.55,21.68,1,0,1,5,0
868,1532.2,3,55,0,406.56,4.59,0,0,0,4,0
869,2118.67,17,65,5,962.3,5.4,1,0,1,1,0
870,8186.2,11,35,3,972.69,10.44,0,1,0,5,0
871,918.79,16,36,5,807.09,55.88,1,0,1,5,1
872,493.59,8,20,3,914.97,65.09,0,0,0,2,0
873,276.08,18,52,2,1273.67,49.84,0,0,3,5,0
874,527.99,13,22,3,292.85,20.57,0,0,3,1,0
875,1060.9,13,52,2,827.38,29.03,0,1,3,3,0
876,6598.24,16,68,5,2404.6,61.82,0,0,1,4,0
877,653.53,1,44,3,434.7,53.92,0,0,1,4,0
878,1371.68,7,54,4,4939.53,74.14,0,0,1,3,0
879,1078.77,4,63,2,522.14,13.8,0,0,0,2,0
880,3598.94,6,38,1,811.26,0.22,0,0,1,5,0
881,13724.43,21,33,5,840.36,15.49,1,0,1,4,0
882,644.92,15,45,4,211.69,21.38,0,0,2,2,0
883,672.2,15,42,5,350.87,161.59,0,0,0,5,1
884,3115.55,16,50,5,1128.2,12.28,1,1,0,4,0
885,2168.72,21,34,3,552.5,87.55,0,0,2,4,0
886,6951.46,6,60,5,331.73,48.71,0,0,1,3,0
887,1966.34,19,47,2,1759.16,9.17,0,0,0,2,0
888,765.64,7,58,1,851.51,25.83,0,0,0,1,0
889,1979.61,7,21,3,594.03,35.68,0,0,3,4,0
890,3323.27,22,19,6,4136.42,21.09,0,0,0,5,0
891,2491.11,10,26,4,298.94,12.82,0,1,0,2,0
892,1821.24,14,48,1,291.11,14.57,0,0,0,4,0
893,3186.49,17,42,6,483.82,44.0,1,0,1,1,0
894,3530.86,5,54,3,831.44,58.25,0,0,0,1,0
895,4368.43,21,53,2,954.93,31.65,1,0,1,4,0
896,2097.94,11,22,0,371.73,142.14,0,0,0,3,1
897,927.86,14,41,4,218.41,65.2,0,0,0,4,0
898,1269.93,22,41,1,1061.29,111.17,0,0,0,4,0
899,3664.73,5,46,4,467.14,32.28,1,0,0,5,1
